Focus Group,Value Index,Content,processed_content,label,category,vader_sentiment,word_count
DOCE Discovery Session | Central Permit Office,55,Age old question – print all reviewer comments? Not possible,age old question print reviewer comment possible,neutral,age,neutral,7
DOCE Discovery Session | Central Permit Office,57,Camino – internal versus external notes,camino internal versus external note,neutral,camino,neutral,5
DOCE Discovery Session | Central Permit Office,58,Applicants can’t view their own violation in the system – would be helpful for applicants to have that info in the content itself,applicant view violation system would helpful applicant info content,negative,applicant,negative,9
DOCE Discovery Session | Central Permit Office,59,Camino – applicants don’t check on Camino even though they can – still call or email and want a list,camino applicant check camino even though still call email want list,positive,camino,positive,11
DOCE Discovery Session | Central Permit Office,64,Address book – contractor database is helpful,address book contractor database helpful,positive,address,positive,5
DOCE Discovery Session | Central Permit Office,66,Hard to find contact info in Camino – have to check each applications individually,hard find contact info camino check application individually,negative,hard,negative,8
DOCE Discovery Session | Central Permit Office,68,"Parcel alert feature – likes that in IPS e.g. property in the floodplain, or vacant property, or historical",parcel alert feature like ip property floodplain vacant property historical,positive,property,positive,10
DOCE Discovery Session | Central Permit Office,69,Customize user roles – locks down permissions – can’t modify other peoples comments or notes,customize user role lock permission modify people comment note,neutral,customize,neutral,9
DOCE Discovery Session | Central Permit Office,71,Not in IPS - likes Camino timestamps so you know who did what i.e. if you need to know who deleted a note and when,ip like camino timestamps know need know deleted note,positive,know,negative,9
DOCE Discovery Session | Central Permit Office,73,Doesn’t timestamp violation notes – if note left without a name,timestamp violation note note left without name,negative,note,negative,7
DOCE Discovery Session | Central Permit Office,74,In Camino can clearly see who did what step and who to call,camino clearly see step call,positive,camino,positive,5
DOCE Discovery Session | Central Permit Office,76,When someone applies for permits – alert that the property has an open violation – as a trigger to look into it,someone applies permit alert property open violation trigger look,negative,someone,negative,9
DOCE Discovery Session | Central Permit Office,77,Any level of integration with Camino would help,level integration camino would help,positive,level,positive,5
DOCE Discovery Session | Central Permit Office,79,Bob gets calls in July – print list of sidewalk cafes issued,bob get call july print list sidewalk cafe issued,neutral,bob,neutral,9
DOCE Discovery Session | Central Permit Office,80,Report capabilities for searching by dates – press button to print report of everything issued – Bob is able to do that for sidewalk cafes in IPS right now – there is a report function,report capability searching date press button print report everything issued bob able sidewalk cafe ip right report function,neutral,report,neutral,18
DOCE Discovery Session | Central Permit Office,81,Report capabilities would be important for future system,report capability would important future system,positive,report,positive,6
DOCE Discovery Session | Central Permit Office,82,"Not much existing documentation for IPS – figure it out, trial and error",much existing documentation ip figure trial error,negative,much,negative,7
DOCE Discovery Session | Central Permit Office,83,Applicants access to certificates in Camino – not something that’s available – they don’t have to wait for it to be mailed out,applicant access certificate camino something available wait mailed,neutral,applicant,neutral,8
DOCE Discovery Session | Central Permit Office,85,Search violations by type – broad categories e.g. search for violation related to fence – more labeling up front on the case itself – quick view without having to click into the case,search violation type broad category search violation related fence labeling front case quick view without click case,negative,search,negative,17
DOCE Discovery Session | Central Permit Office,86,"As of April 1, 2025 – started charging for ROW violations",april started charging row violation,negative,april,negative,5
DOCE Discovery Session | Central Permit Office,87,Chuck did first one 1.5 months ago,chuck first one month ago,neutral,chuck,neutral,5
DOCE Discovery Session | Central Permit Office,88,Mirza or Chuck come up with invoice – they determine which project to tie it to – violations they charge for only in IPS (not in Camino yet),mirza chuck come invoice determine project tie violation charge ip camino yet,negative,mirza,negative,12
DOCE Discovery Session | Central Permit Office,90,Several different violations within that one invoice,several different violation within one invoice,negative,several,negative,6
DOCE Discovery Session | Central Permit Office,91,DPW citing ROW violations on spot and charging violations – different system? Could ask Chuck Gifranscco/Mirza – believe may be using an invoice template,dpw citing row violation spot charging violation different system could ask chuck believe may using invoice template,negative,violation,negative,17
DOCE Discovery Session | Central Permit Office,92,Bob is attaching that/tying into IPS for record keeping,bob attaching ip record keeping,neutral,bob,neutral,5
DOCE Discovery Session | Central Permit Office,93,Difficulty of suing IPS offsite or out of this building – super inconvenient – pull it up while in field,difficulty suing ip offsite building super inconvenient pull field,negative,difficulty,negative,9
DOCE Discovery Session | Central Permit Office,95,"Wished a new system had – if you pull up a parcel, find out inspector catchment area  – catchment integrated into – maps spreadsheet etc.",wished new system pull parcel find inspector catchment area catchment integrated map spreadsheet etc,neutral,catchment,neutral,14
